AuNP in H2O

Average R (nm)              3.7418616663676048

sqm (nm)                    0.5644402826840967

Average Volume R (nm)       3.827005325170577

                            0.5  1.1607531101241242e-38
                            1.   8.033157433827495e-17
                            1.5  2.4073002116025737e-8
                            2.   0.0002960327020538085
                            2.5  0.03495834260301316
                            3.   0.33359613472950445
                            3.5  0.7094935135155627
                            4.   0.5808982773912373
                            4.5  0.2522432783845179
                            5.   0.07093309503545427
                            5.5  0.014718070265603516
                            6.   0.0024616072051871023
                            6.5  0.00035297068927484486
                            7.   0.00004534685061225024
                            7.5  5.389941716391113e-6
                            8.   6.069703497826412e-7
                            8.5  6.592279874934289e-8
                            9.   6.999301344403932e-9
                            9.5  7.340235262702637e-10
                            10.  7.663973140868032e-11
                            10.5 8.015986287483306e-12
                            11.  8.438989933784282e-13
                            11.5 8.975595126173626e-14
                            12.  9.67216033986109e-15
                            12.5 1.0583669592906413e-15
                            13.  1.177994090624191e-16
                            13.5 1.3353893267136709e-17
                            14.  1.543308754127731e-18
                            14.5 1.8196444146163487e-19
                            15.  2.1899110663674715e-20
                            15.5 2.6910183945452303e-21
                            16.  3.3770839200423397e-22
                            16.5 4.3285156540249084e-23
                            17.  5.666390149071069e-24
                            17.5 7.575505458818527e-25
                            18.  1.0341815125312548e-25
                            18.5 1.4413993064238537e-26
                            19.  2.0505988401562064e-27
                            19.5 2.977007287271865e-28
                            20.  4.409263230170045e-29
                            20.5 6.660636435430651e-30
                            21.  1.0258881187726725e-30
                            21.5 1.6105927708281397e-31
                            22.  2.576540979545794e-32
                            22.5 4.198713620797652e-33
                            23.  6.967625140642153e-34
                            23.5 1.1770742984233537e-34
                            24.  2.0236491033098314e-35
                            24.5 3.539495082396944e-36
                            25.  6.296308547095007e-37
                            25.5 1.1387664794778553e-37
                            26.  2.0934113242861285e-38
                            26.5 3.910343973337278e-39
                            27.  7.419716709404797e-40
                            27.5 1.4297017219315953e-40
                            28.  2.7968263174899496e-41
                            28.5 5.552980486269464e-42
                            29.  1.1186868850030724e-42
                            29.5 2.2861060958700826e-43
                            30.  4.737790752992167e-44
                            30.5 9.954874426701948e-45
                            31.  2.1201539024099536e-45
                            31.5 4.575772797301152e-46
                            32.  1.0005141102019846e-46
                            32.5 2.21586018643144e-47
                            33.  4.9696170374982134e-48
                            33.5 1.1284136567601827e-48
                            34.  2.5934883354265828e-49
                            34.5 6.032242425174789e-50
                            35.  1.419586856357911e-50
                            35.5 3.3794511698680927e-51
                            36.  8.136653772021047e-52
